 #log(age)  Mini          Mact        logl      logt     logg      frac(XC_XO)  Phase 
   5.50    9.81133556     9.7640      3.7480      4.4524      4.4410      0.4032   0.0000
   5.50    9.85475922     9.8070      3.7540      4.4532      4.4400      0.4032   0.0000
   5.50   10.57107353    10.5090      3.8450      4.4662      4.4320      0.4032   0.0000
   5.50   11.38413715    11.3090      3.9400      4.4804      4.4250      0.4038   0.0000
   5.50   12.09055042    12.0050      4.0170      4.4922      4.4210      0.4044   0.0000
   5.50   13.61002636    13.4820      4.1630      4.5121      4.4060      0.4048   0.0000
   5.50   15.12950325    14.9490      4.2910      4.5301      4.3940      0.4074   1.0000
   5.50   16.64897919    16.4350      4.4050      4.5456      4.3830      0.4088   1.0000
   5.50   19.68793106    19.4000      4.5990      4.5718      4.3660      0.4088   1.0000
   5.50   22.72688293    22.3700      4.7600      4.5927      4.3500      0.4088   1.0000
   5.50   23.81365776    23.4060      4.8100      4.5996      4.3480      0.4088   1.0000
   5.50   24.24635887    23.8170      4.8290      4.6022      4.3470      0.4088   1.0000
   5.50   25.92282295    25.4660      4.9010      4.6110      4.3390      0.4088   1.0000
   5.50   28.04504967    27.5550      4.9850      4.6223      4.3340      0.4088   0.0000
   5.50   28.52991676    28.0430      5.0040      4.6245      4.3320      0.4088   0.0000
   5.50   31.99541855    31.5420      5.1260      4.6403      4.3240      0.4088   0.0000
   5.50   33.97060394    33.5440      5.1890      4.6482      4.3200      0.4088   0.0000
   5.50   38.90856171    38.5290      5.3240      4.6644      4.3090      0.4088   0.0000
   5.50   43.84651947    43.5040      5.4390      4.6778      4.3010      0.4088   0.0000
   5.50   48.78447723    48.4610      5.5370      4.6886      4.2930      0.4088   0.0000
   5.50   53.72243881    53.3940      5.6220      4.6977      4.2860      0.4088   0.0000
   5.50   58.66039658    58.3200      5.6980      4.7056      4.2800      0.4088   0.0000
   5.50   63.59835815    63.2440      5.7660      4.7122      4.2740      0.4088   0.0000
   5.50   68.53631592    68.1730      5.8270      4.7180      4.2680      0.4088   0.0000
   5.50   73.47427368    73.0710      5.8830      4.7230      4.2630      0.4088   0.0000
   5.50   83.35018921    82.9140      5.9810      4.7314      4.2530      0.4088   0.0000
   5.50   89.12953186    88.6730      6.0320      4.7353      4.2470      0.4088   0.0000
   5.50   93.22611237    92.7500      6.0650      4.7379      4.2440      0.4088   0.0000
   5.50   98.16406250    97.5590      6.1030      4.7406      4.2390      0.4088   0.0000
   5.50  103.10202789   102.3770      6.1380      4.7431      4.2350      0.4088   0.0000
   5.50  122.85387421   121.8410      6.2620      4.7506      4.2170      0.4088   0.0000
   5.50  152.48162842   151.0660      6.4070      4.7576      4.1920      0.4088   0.0000
   5.50  170.75666809   169.1680      6.4800      4.7597      4.1770      0.4088   0.0000
   5.50  201.86120605   199.9510      6.5870      4.7626      4.1540      0.4088   0.0000
   5.50  251.24082947   248.5780      6.7200      4.7633      4.1190      0.4088   0.0000
   5.50  300.62036133   297.0780      6.8250      4.7629      4.0890      0.4088   0.0000
   5.50  350.00000000   345.7890      6.9120      4.7626      4.0670      0.4088   0.0000
   5.50  350.00042725   345.3120      6.9130      4.7560      4.0390      0.4088   0.0000
   5.50  350.00125122   344.1720      6.9170      4.7420      3.9780      0.3851   0.0000
   5.50  350.00192261   343.0040      6.9200      4.7296      3.9230      0.1777   0.0000
   5.50  350.00244141   341.8550      6.9240      4.7192      3.8770      0.2463   0.0000
   5.50  350.00292969   340.6880      6.9270      4.7090      3.8310      0.3193   0.0000
   5.50  350.00332642   339.5470      6.9310      4.6993      3.7880      0.3683   0.0000
   5.50  350.00366211   338.3790      6.9340      4.6898      3.7450      0.3989   0.0000
   5.50  350.00411987   336.6050      6.9380      4.6760      3.6830      0.2188   0.0000
   5.50  350.00439453   335.3670      6.9410      4.6669      3.6420      0.3053   0.0000
   5.50  350.00473022   333.6800      6.9460      4.6540      3.5840      0.4488   0.0000
   5.50  350.00503540   331.9410      6.9500      4.6405      3.5230      0.5195   0.0000
   5.50  350.00527954   330.2970      6.9540      4.6279      3.4670      0.5459   0.0000
   5.50  350.00552368   328.6760      6.9570      4.6144      3.4070      0.5506   0.0000
   5.50  350.00564575   327.6370      6.9600      4.6053      3.3670      0.5507   0.0000
   5.50  350.00576782   326.7460      6.9620      4.5970      3.3300      0.5499   0.0000
   5.50  350.00585938   325.8320      6.9640      4.5883      3.2920      0.5484   0.0000
   5.50  350.00601196   324.5470      6.9670      4.5751      3.2350      0.5464   0.0000
   5.50  350.00607300   323.7970      6.9690      4.5669      3.1990      0.5452   0.0000
   5.50  350.00616455   323.1130      6.9700      4.5591      3.1660      0.5440   0.0000
   5.50  350.00622559   322.4450      6.9720      4.5506      3.1290      0.5433   0.0000
   5.50  350.00628662   321.7850      6.9730      4.5418      3.0920      0.5418   0.0000
   5.50  350.00634766   321.2810      6.9740      4.5343      3.0600      0.5412   0.0000
   5.50  350.00637817   320.7770      6.9760      4.5263      3.0260      0.5409   0.0000
   5.50  350.00643921   320.2810      6.9770      4.5178      2.9900      0.5401   0.0000
   5.50  350.00646973   319.8830      6.9780      4.5099      2.9570      0.5394   0.0000
   5.50  350.00653076   319.4690      6.9790      4.5019      2.9230      0.5386   0.0000
   5.50  350.00656128   319.1410      6.9800      4.4946      2.8930      0.5384   0.0000
   5.50  350.00659180   318.8160      6.9810      4.4868      2.8600      0.5377   0.0000
   5.50  350.00662231   318.4920      6.9820      4.4784      2.8250      0.5375   0.0000
   5.50  350.00665283   318.1720      6.9830      4.4697      2.7890      0.5369   0.0000
   5.50  350.00668335   317.8590      6.9840      4.4609      2.7520      0.5366   0.0000
   5.50  350.00671387   317.6210      6.9840      4.4533      2.7210      0.5365   0.0000
   5.50  350.00674438   317.3200      6.9850      4.4436      2.6810      0.5357   0.0000
   5.50  350.00677490   317.0860      6.9860      4.4357      2.6480      0.5356   0.0000
   5.50  350.00680542   316.4530      6.9870      4.4252      2.6040      0.5352   0.0000
   5.50  350.00683594   315.6520      6.9880      4.4080      2.5330      0.5344   0.0000
   5.50  350.00686646   315.1800      6.9890      4.3981      2.4920      0.5340   0.0000
   5.50  350.00689697   314.8120      6.9900      4.3900      2.4580      0.5338   0.0000
   5.50  350.00692749   314.4380      6.9900      4.3812      2.4220      0.5337   0.0000
   5.50  350.00695801   313.8120      6.9920      4.3635      2.3490      0.5334   0.0000
   5.50  350.00698853   313.2850      6.9930      4.3445      2.2710      0.5328   0.0000
   5.50  350.00701904   310.5120      6.9940      4.3532      2.3010      0.5328   0.0000
   5.50  350.00704956   309.1600      6.9950      4.3433      2.2590      0.5329   0.0000
   5.50  350.00708008   307.1760      6.9960      4.3480      2.2730      0.5330   0.0000
   5.50  350.00711060   305.6880      6.9960      4.3544      2.2970      0.5332   0.0000
   5.50  350.00714111   304.3050      6.9980      4.3505      2.2780      0.5333   0.0000
   5.50  350.00717163   302.5510      6.9980      4.3617      2.3190      0.5335   0.0000
   5.50  350.00720215   300.8120      7.0000      4.3546      2.2870      0.5336   0.0000
